Recommended,Suggestion_Id,Responses,Views,Votes_Up,Votes_Down,Author_Id,Author_Join (in terms of how many days since they joined),Author_TotalPosts,Author_PostsPerDay
0,261011,5,141,0,0,1329108,487,6,0
0,261028,4,144,0,0,992971,773,328,0.4
0,261035,3,158,0,1,1245232,619,248,0.4
0,261038,1,99,0,0,1387712,338,97,0.3
0,261042,2,127,0,0,1245232,619,248,0.4
0,261072,14,200,0,17,749248,944,279,0.3
0,261078,4,95,1,3,1336020,469,149,0.3
0,261081,11,182,3,2,315366,1274,224,0.2
0,261082,10,321,7,5,1365916,394,1182,3
0,261084,4,163,6,0,54104,1553,34,0
0,261093,3,118,1,2,1365608,395,2,0
0,261094,21,689,11,3,159168,1366,982,0.7
0,261109,0,117,0,0,1343972,449,139,0.3
0,261117,13,866,10,8,386964,1218,781,0.6
0,261132,0,63,0,0,1282179,566,372,0.7
0,261144,2,202,0,0,992971,773,328,0.4
0,261148,16,1180,13,0,695688,985,739,0.8
0,261174,5,184,5,0,1294033,548,434,0.8
0,261175,23,712,23,1,1143837,701,2942,4.2
0,261182,7,192,0,0,386964,1218,781,0.6
0,261193,7,278,1,1,1346475,443,90,0.2
0,261195,19,184,0,4,1387712,338,97,0.3
0,261196,3,61,0,1,1387712,338,97,0.3
0,261198,19,437,5,9,1042057,751,764,1
0,261208,16,345,4,5,343987,1254,1168,0.9
0,261226,3,154,1,0,512465,1094,384,0.4
0,261229,5,165,0,5,897323,835,6,0
0,261238,4,134,1,8,1316072,521,319,0.6
0,261242,1,289,0,0,1386191,342,57,0.2
0,261251,18,180,1,5,1143837,701,2942,4.2
0,261258,2,117,0,0,1282707,564,21,0
0,261264,6,189,2,1,1387035,340,123,0.4
1,261266,36,1250,48,3,36710,1563,837,0.5
0,261270,37,1535,30,4,1316072,521,319,0.6
0,261287,12,352,1,1,1347485,441,6,0
0,261292,9,271,3,3,1345671,445,7,0
0,261328,20,253,5,4,91561,1515,195,0.1
0,261350,11,186,3,2,80660,1534,7,0
0,261354,7,171,0,5,450741,1183,19,0
0,261392,17,353,4,6,835213,879,975,1.1
0,261402,13,806,1,18,901260,831,317,0.4
0,261407,4,488,2,2,1386191,342,57,0.2
0,261419,55,2905,66,6,1365965,394,330,0.8
0,261435,2,95,0,0,1384513,347,8,0
0,261436,10,300,1,4,1143837,701,2942,4.2
0,261444,6,189,0,0,1388770,336,28,0.1
0,261453,11,179,7,3,179087,1355,150,0.1
0,261454,4,162,2,1,749248,944,279,0.3
0,261479,3,99,2,0,749248,944,279,0.3
0,261490,6,185,1,1,1380586,356,2,0
0,261499,10,146,3,11,703400,980,455,0.5
0,261504,8,170,5,3,749248,944,279,0.3
0,261510,22,720,3,5,1309651,529,55,0.1
0,261522,4,192,1,5,1282179,566,372,0.7
0,261530,19,726,14,10,1245232,619,248,0.4
0,261541,7,160,7,4,422451,1200,679,0.6
0,261550,7,209,1,1,1245232,619,248,0.4
0,261552,23,412,2,7,1245232,619,248,0.4
0,261596,5,156,6,0,410399,1206,537,0.4
0,261607,22,361,2,12,202091,1343,380,0.3
0,261623,0,74,0,0,1300978,540,284,0.5
0,261624,7,258,2,5,312685,1275,2410,1.9
0,261628,3,165,0,0,1389775,333,1,0
0,261631,11,648,13,3,410399,1206,537,0.4
1,261632,33,699,43,0,749248,944,279,0.3
0,261654,9,333,1,2,1388770,336,28,0.1
0,261656,0,61,0,0,1389168,335,32,0.1
0,261661,5,177,0,0,1389168,335,32,0.1
0,261674,94,3413,91,19,1368227,388,1210,3.1
0,261677,7,163,0,2,1267577,589,429,0.7
0,261683,4,183,3,2,1328718,488,88,0.2
0,261689,5,105,0,3,56748,1551,6,0
0,261693,10,114,0,0,1242870,621,5,0
0,261695,0,73,0,0,1256230,606,8,0
0,261696,3,124,0,1,1256230,606,8,0
1,261711,82,2703,78,11,332520,1262,274,0.2
0,261730,2,213,0,0,142372,1374,189,0.1
0,261735,14,330,0,7,1242870,621,5,0
0,261742,20,585,17,4,386964,1218,781,0.6
0,261745,6,209,7,0,104370,1478,104,0.1
0,261762,25,685,31,2,34944,1564,285,0.2
0,261763,49,1883,14,10,1242531,622,412,0.7
0,261764,35,2111,81,19,1012270,763,2032,2.7
0,261765,2,120,0,0,1094387,727,43,0.1
0,261770,7,171,2,3,1300978,540,284,0.5
0,261777,48,1592,35,17,1012270,763,2032,2.7
0,261783,5,294,1,5,1354690,422,141,0.3
0,261788,3,146,1,0,1390165,332,7,0
0,261827,17,1042,29,1,36710,1563,837,0.5
1,261831,25,1341,37,0,36710,1563,837,0.5
0,261843,23,672,2,7,1384003,348,398,1.2
0,261860,1,98,0,1,1390422,332,4,0
0,261861,2,165,1,1,1390422,332,4,0
0,261873,4,224,1,1,4605,1616,270,0.2
0,261874,10,179,0,7,1390165,332,7,0
0,261914,49,1688,26,17,36402,1563,142,0.1
0,261937,1,98,0,0,1390604,331,7,0
0,261959,4,112,0,0,1357930,414,89,0.2
0,261995,5,607,5,0,239072,1324,4,0
0,262060,6,270,5,2,845514,874,462,0.5
0,262078,28,1079,41,1,202091,1343,380,0.3
0,262084,4,163,4,3,15505,1588,726,0.5
0,262103,12,301,4,4,749248,944,279,0.3
0,262110,6,218,1,0,521145,1090,46,0
1,262116,30,1277,69,2,1384003,348,398,1.2
0,262122,3,74,5,0,1183564,680,107,0.2
0,262141,7,552,5,0,410399,1206,537,0.4
0,262148,6,421,9,0,410399,1206,537,0.4
0,262153,0,170,0,0,1391074,330,4,0
0,262156,3,504,3,1,987957,776,571,0.7
0,262157,0,592,1,2,1391074,330,4,0
0,262162,2,146,0,0,1358892,412,960,2.3
0,262164,4,166,1,1,993812,773,206,0.3
0,262185,8,300,0,2,31300,1566,48,0
0,262219,0,166,3,1,1391177,330,6,0
0,262236,1,141,1,0,1386191,342,57,0.2
0,262237,1,341,0,0,739229,956,41,0
0,262238,2,316,0,0,1353896,424,70,0.2
0,262239,21,1320,22,6,287173,1295,83,0.1
0,262242,14,1760,2,10,711756,975,466,0.5
0,262243,0,234,0,0,278541,1301,11,0
0,262253,16,618,15,4,521145,1090,46,0
0,262307,5,202,3,0,1194396,674,253,0.4
0,262326,4,202,1,3,1386363,342,4,0
0,262328,54,2793,59,7,159689,1366,326,0.2
0,262344,2,515,0,0,1391275,330,5,0
0,262370,3,144,0,2,1315214,524,501,1
0,262419,4,203,1,0,278541,1301,11,0
1,262444,37,2586,128,19,1012270,763,2032,2.7
0,262448,11,298,3,3,1361797,405,6,0
0,262456,16,534,15,0,229424,1328,25,0
0,262468,7,379,1,0,452830,1181,6,0
0,262494,3,129,0,0,658602,1008,1,0
0,262549,7,801,6,6,1386191,342,57,0.2
0,262552,8,209,2,3,921680,812,30,0
0,262590,3,346,2,2,213511,1337,68,0.1
0,262599,7,129,7,0,224616,1330,1620,1.2
0,262602,7,99,3,1,309151,1278,96,0.1
0,262657,0,89,0,0,561939,1063,5,0
0,262666,16,283,5,2,1388770,336,28,0.1
0,262672,14,345,1,13,1381787,353,56,0.2
0,262673,15,202,2,5,1173977,685,432,0.6
0,262678,8,503,3,2,1173977,685,432,0.6
0,262680,3,55,0,2,418912,1201,39,0
0,262685,10,186,7,0,561939,1063,5,0
0,262687,1,99,0,0,296360,1288,9,0
0,262711,3,210,5,0,151325,1370,226,0.2
0,262715,73,5379,131,14,1366331,393,149,0.4
0,262729,21,467,11,4,507011,1099,1998,1.8
0,262732,12,373,10,1,671182,999,151,0.2
0,262733,4,95,0,0,1366331,393,149,0.4
0,262754,24,351,6,8,34472,1564,99,0.1
0,262758,3,107,0,0,162422,1364,92,0.1
0,262759,0,49,0,0,162422,1364,92,0.1
0,262767,9,278,3,2,69190,1543,6,0
0,262776,3,190,0,0,794704,902,7,0
0,262777,21,519,13,2,1143837,701,2942,4.2
0,262787,5,163,1,0,672231,999,245,0.2
0,262801,5,187,5,3,1231252,634,10,0
0,262819,20,499,13,0,714155,974,705,0.7
0,262848,5,149,5,0,73080,1541,2121,1.4
0,262854,12,242,6,8,34472,1564,99,0.1
0,262933,1,142,0,1,1391275,330,5,0
0,262946,1,772,2,0,147118,1372,98,0.1
0,262951,10,308,4,4,1220374,656,4,0
0,262966,4,80,0,2,1264882,592,13,0
0,262968,12,250,1,3,1347151,442,496,1.1
0,262972,2,311,0,2,1386191,342,57,0.2
0,262975,3,143,0,8,955135,791,700,0.9
0,262976,12,396,3,8,845514,874,462,0.5
0,262982,3,191,1,2,1353896,424,70,0.2
0,262991,3,284,3,1,969090,785,35,0
0,263005,4,232,0,0,1091859,728,594,0.8
0,263012,3,156,0,3,1390604,331,7,0
0,263014,4,160,0,0,1351371,431,50,0.1
0,263019,17,358,7,9,1358339,413,39,0.1
0,263025,15,213,1,15,1381787,353,56,0.2
0,263070,25,569,10,9,1384003,348,398,1.2
0,263073,4,129,0,1,150709,1370,1220,0.9
0,263078,1,121,1,1,1042057,751,764,1
0,263087,6,227,2,4,278541,1301,11,0
0,263092,1,128,0,1,1393253,325,1,0
0,263116,4,159,1,2,385923,1219,450,0.4
0,263126,3,81,2,0,410399,1206,537,0.4
0,263128,3,250,5,0,410399,1206,537,0.4
0,263143,3,198,4,0,158982,1366,51,0
0,263167,9,180,5,4,383423,1221,28,0
0,263171,7,218,2,1,672231,999,245,0.2
0,263182,8,222,3,4,845514,874,462,0.5
0,263218,12,1180,8,3,1393620,324,4,0
0,263219,3,157,1,0,133168,1377,80,0.1
0,263245,9,263,2,3,993817,773,690,0.9
0,263273,3,643,4,1,1245232,619,248,0.4
0,263311,3,571,5,0,512465,1094,384,0.4
0,263320,25,1803,47,8,845514,874,462,0.5
0,263341,33,751,29,14,584855,1053,1365,1.3
0,263349,2,250,0,0,1205521,668,9,0
0,263361,7,129,1,0,587255,1052,32,0
0,263371,0,62,0,0,1393965,323,3,0
0,263374,0,110,1,2,1393965,323,3,0
0,263410,15,720,9,11,655194,1010,866,0.9
0,263413,8,277,1,2,845514,874,462,0.5
0,263449,4,159,3,0,905707,825,2834,3.4
0,263463,21,589,5,4,385923,1219,450,0.4
0,263516,4,295,3,3,993812,773,206,0.3
0,263532,0,113,0,0,1343972,449,139,0.3
0,263536,3,103,0,0,1251743,611,19,0
0,263551,0,85,2,0,1394215,322,257,0.8
0,263561,56,2339,107,2,619241,1032,699,0.7
0,263562,1,88,0,0,845514,874,462,0.5
0,263574,2,128,1,0,1280175,568,1641,2.9
0,263589,9,644,5,0,1394239,322,23,0.1
0,263599,2,138,1,1,584855,1053,1365,1.3
0,263613,7,282,6,0,749248,944,279,0.3
0,263615,7,263,3,0,749248,944,279,0.3
0,263628,10,419,9,7,703400,980,455,0.5
0,263647,7,296,1,0,907071,824,688,0.8
0,263667,41,2315,46,11,907071,824,688,0.8
0,263674,7,191,1,7,1254461,608,222,0.4
0,263693,7,211,4,1,1036287,754,121,0.2
0,263705,23,2372,63,20,919380,814,1342,1.7
0,263726,7,282,5,1,392857,1215,711,0.6
0,263732,1,136,1,0,1366172,393,86,0.2
0,263742,0,108,1,2,1366172,393,86,0.2
0,263753,10,178,3,3,386964,1218,781,0.6
0,263766,23,1419,54,3,110798,1386,710,0.5
0,263782,8,181,2,3,521842,1090,81,0.1
0,263796,1,240,1,1,1391515,329,30,0.1
0,263822,8,1001,3,0,738132,957,1196,1.3
0,263879,10,447,2,4,385923,1219,450,0.4
0,263907,2,154,0,0,1394780,321,1,0
0,263918,5,236,3,1,748444,945,4,0
0,263920,5,278,2,2,31561,1566,517,0.3
0,263933,17,446,25,1,1321921,507,549,1.1
0,263940,11,174,3,4,1390604,331,7,0
0,263994,4,243,1,2,1344838,447,94,0.2
0,263999,7,225,1,2,749248,944,279,0.3
0,264017,6,233,4,3,749248,944,279,0.3
0,264043,7,275,3,0,1315140,524,479,0.9
0,264044,17,577,24,5,31561,1566,517,0.3
0,264048,3,270,2,0,1354690,422,141,0.3
0,264062,4,149,1,3,1394632,321,915,2.9
0,264067,1,80,0,0,124234,1381,98,0.1
0,264087,11,449,4,6,719060,972,104,0.1
0,264096,70,4714,185,54,149851,1371,1826,1.3
0,264121,10,240,5,0,571897,1059,105,0.1
0,264124,12,297,2,4,1386256,342,96,0.3
0,264132,4,177,3,1,1394215,322,257,0.8
0,264135,25,789,26,5,1394215,322,257,0.8
0,264136,5,86,2,1,35278,1564,222,0.1
0,264142,7,181,1,7,1395286,319,16,0.1
0,264151,2,101,0,0,1395155,320,4,0
0,264161,24,759,5,12,1384003,348,398,1.2
0,264168,7,147,2,0,1384195,347,15,0
0,264174,9,343,13,0,29211,1567,47,0
0,264192,2,145,4,5,1280175,568,1641,2.9
0,264194,8,616,16,3,383423,1221,28,0
0,264206,5,291,0,0,1365769,394,533,1.4
0,264207,5,109,0,3,1377887,363,5,0
0,264223,22,801,18,8,296507,1288,142,0.1
0,264238,9,1025,5,1,1354690,422,141,0.3
0,264239,13,328,4,8,372139,1230,834,0.7
0,264270,9,235,2,6,37750,1562,80,0.1
0,264297,13,282,0,1,1325995,495,265,0.5
0,264299,19,952,10,0,1061818,743,68,0.1
0,264300,1,194,1,0,149851,1371,1826,1.3
0,264306,5,151,1,1,1337505,466,1396,3
0,264312,6,285,5,0,1337505,466,1396,3
0,264335,75,2764,45,8,711756,975,466,0.5
0,264341,44,1214,62,1,1315140,524,479,0.9
0,264358,15,239,0,11,1315214,524,501,1
0,264366,5,361,0,3,1349648,436,18,0
0,264375,10,392,11,6,1365769,394,533,1.4
0,264402,6,165,1,1,296507,1288,142,0.1
0,264403,3,154,5,1,455609,1179,2813,2.4
0,264404,6,156,1,1,1252855,610,36,0.1
0,264418,9,276,3,2,1394239,322,23,0.1
0,264429,4,243,3,0,61807,1548,742,0.5
0,264437,6,154,1,6,1245001,619,88,0.1
0,264448,3,88,0,0,715637,973,135,0.1
0,264458,8,216,1,4,916434,816,504,0.6
0,264515,22,735,23,1,1362454,403,26,0.1
0,264528,10,231,2,1,992971,773,328,0.4
0,264537,9,371,10,2,845514,874,462,0.5
1,264557,58,2171,148,12,1373830,373,1122,3
0,264558,2,160,1,3,1395286,319,16,0.1
0,264582,66,2479,72,42,38558,1562,206,0.1
0,264587,6,165,1,5,992971,773,328,0.4
0,264594,2,148,1,4,296507,1288,142,0.1
0,264595,67,3006,113,9,51626,1554,388,0.3
0,264599,11,161,7,3,1016237,762,555,0.7
0,264617,24,801,9,9,296507,1288,142,0.1
0,264624,1,82,3,0,1183564,680,107,0.2
0,264627,20,901,16,7,296507,1288,142,0.1
0,264635,36,998,25,11,296507,1288,142,0.1
0,264637,9,139,1,2,296507,1288,142,0.1
0,264638,31,764,8,10,923798,809,1383,1.7
0,264647,18,730,7,9,296507,1288,142,0.1
0,264658,14,377,7,20,1373830,373,1122,3
0,264661,3,108,1,4,948609,794,42,0.1
0,264664,7,372,15,1,111369,1386,2360,1.7
1,264682,38,2440,92,4,867935,863,2209,2.6
0,264703,24,862,48,3,1061818,743,68,0.1
0,264719,8,133,3,0,1245232,619,248,0.4
0,264726,6,224,3,0,1321921,507,549,1.1
0,264750,4,230,1,0,408035,1207,623,0.5
0,264761,1,97,1,2,897563,835,184,0.2
0,264766,0,55,0,0,1280175,568,1641,2.9
0,264767,1,92,1,1,1280175,568,1641,2.9
0,264770,57,2226,40,12,1146939,699,1003,1.4
1,264773,62,4242,112,10,1280175,568,1641,2.9
0,264775,5,168,0,0,116368,1384,130,0.1
0,264793,6,127,3,2,1368227,388,1210,3.1
0,264794,18,708,13,4,1177487,683,25,0
0,264802,12,287,2,8,659701,1007,1466,1.5
0,264839,4,730,2,4,1263082,597,20,0
0,264841,4,162,0,1,1263082,597,20,0
0,264853,5,138,1,1,1394632,321,915,2.9
1,264865,66,3525,135,18,390741,1216,2225,1.8
0,264870,2,163,2,1,438680,1191,256,0.2
0,264907,9,157,6,0,224616,1330,1620,1.2
0,264913,5,344,4,2,44645,1558,493,0.3
0,264915,2,91,1,1,126014,1380,41,0
0,264919,6,127,0,0,888950,843,35,0
0,264931,22,571,7,2,1143837,701,2942,4.2
0,264935,10,233,2,1,385923,1219,450,0.4
0,264941,0,47,1,0,258446,1314,321,0.2
1,264943,66,3956,205,26,1280175,568,1641,2.9
0,264947,16,376,4,9,1397257,315,24,0.1
0,264961,2,251,1,1,811443,887,1400,1.6
0,264982,4,94,0,0,1365769,394,533,1.4
0,264990,20,692,22,8,1197714,672,3784,5.7
0,264993,23,355,47,3,1143192,701,6,0
0,264996,7,230,1,5,563164,1063,131,0.1
0,265022,2,62,0,0,1351121,432,28,0.1
0,265029,5,87,0,0,1322270,506,430,0.9
0,265035,7,286,0,0,1309651,529,55,0.1
0,265048,17,293,5,7,1368227,388,1210,3.1
0,265051,3,155,3,1,1254461,608,222,0.4
0,265056,8,274,3,2,1219092,658,2,0
0,265063,17,418,2,12,269344,1308,1793,1.4
0,265068,8,317,7,1,208936,1339,200,0.1
0,265087,14,302,16,5,213042,1337,16,0
0,265121,11,256,0,3,50962,1555,31,0
0,265127,18,254,7,6,1252855,610,36,0.1
0,265130,42,1991,2,1,377771,1226,3467,2.8
0,265162,7,182,11,0,1394215,322,257,0.8
0,265183,5,85,3,1,1365374,395,42,0.1
0,265193,72,4077,65,6,1305835,534,198,0.4
0,265208,15,666,8,6,29414,1567,283,0.2
0,265232,18,432,21,1,385923,1219,450,0.4
0,265237,9,125,2,4,993817,773,690,0.9
0,265241,6,125,1,0,1395286,319,16,0.1
0,265264,9,186,2,8,1385973,343,78,0.2
0,265288,2,210,1,2,710190,976,56,0.1
0,265297,14,321,6,7,1248106,616,360,0.6
0,265309,8,249,5,3,1321921,507,549,1.1
0,265320,6,176,1,5,1252333,611,119,0.2
0,265323,2,148,2,0,63887,1547,360,0.2
0,265350,10,606,2,6,912048,820,325,0.4
1,265369,31,804,42,0,294532,1289,95,0.1
0,265373,26,1416,21,4,377985,1225,3536,2.9
0,265383,4,149,0,0,51675,1554,169,0.1
0,265410,10,161,4,1,1252855,610,36,0.1
0,265427,0,49,1,0,248183,1320,205,0.2
0,265442,0,62,0,0,1061818,743,68,0.1
0,265447,9,461,1,3,1061818,743,68,0.1
0,265481,5,128,1,1,1248106,616,360,0.6
0,265485,0,87,0,0,898713,834,124,0.1
0,265505,0,84,1,0,898713,834,124,0.1
0,265507,7,300,0,1,1397257,315,24,0.1
0,265514,2,245,0,1,993817,773,690,0.9
0,265536,15,293,15,1,1202930,669,150,0.2
0,265538,11,461,2,8,1202930,669,150,0.2
0,265565,47,1366,49,7,142372,1374,189,0.1
0,265568,4,436,7,2,1076329,736,1,0
0,265570,5,103,1,1,1252855,610,36,0.1
0,265587,21,1023,18,9,170303,1360,839,0.6
0,265611,3,108,0,1,918089,815,627,0.8
0,265614,18,759,8,2,692593,987,7,0
0,265617,29,1142,21,2,811443,887,1400,1.6
0,265648,55,1485,47,2,394835,1214,5956,4.9
0,265654,9,162,1,2,159925,1366,289,0.2
0,265661,6,292,0,0,1399006,312,3,0
0,265663,4,106,0,2,214927,1336,78,0.1
0,265665,4,377,0,7,6184,1612,477,0.3
0,265673,2,282,1,1,1176964,683,330,0.5
0,265687,1,139,2,2,992971,773,328,0.4
0,265691,1,235,0,5,1175556,684,15,0
0,265707,3,170,1,3,678581,995,1768,1.8
0,265712,12,208,2,1,912048,820,325,0.4
0,265715,8,216,2,3,912048,820,325,0.4
0,265716,4,196,1,3,672231,999,245,0.2
0,265718,12,1573,30,7,131557,1378,1873,1.4
0,265719,6,311,3,4,1399100,311,80,0.3
0,265742,19,341,0,11,912048,820,325,0.4
0,265744,2,175,0,1,864949,865,23,0
0,265746,20,360,2,1,1394319,322,26,0.1
0,265748,1,121,0,0,1069101,739,3,0
0,265750,7,294,1,4,1176964,683,330,0.5
0,265758,7,308,0,2,453944,1180,4,0
0,265763,65,2996,70,6,1395156,320,178,0.6
0,265774,14,306,12,0,1385973,343,78,0.2
0,265782,16,315,3,3,1371125,380,42,0.1
0,265795,2,304,0,0,1321545,508,244,0.5
0,265798,5,698,4,1,1397257,315,24,0.1
0,265802,6,236,7,9,1368227,388,1210,3.1
0,265819,18,761,20,4,1385973,343,78,0.2
0,265822,6,247,3,0,1315140,524,479,0.9
0,265830,5,245,1,1,1399022,312,11,0
0,265832,5,151,0,1,379067,1225,41,0
0,265849,9,463,4,4,671182,999,151,0.2
0,265851,1,92,0,1,780970,912,77,0.1
0,265855,14,246,0,11,1245232,619,248,0.4
0,265877,53,1702,54,6,1146939,699,1003,1.4
0,265878,9,156,5,1,1368227,388,1210,3.1
0,265886,10,402,5,2,1397257,315,24,0.1
0,265899,19,428,17,3,1122971,712,88,0.1
0,265915,20,734,7,3,263813,1311,82,0.1
1,265917,44,855,37,0,1384003,348,398,1.2
0,265918,2,73,0,0,796189,901,275,0.3
0,265937,89,2809,54,12,159168,1366,982,0.7
0,265938,8,316,2,3,159168,1366,982,0.7
0,265950,12,429,8,3,1354690,422,141,0.3
0,265967,11,239,2,8,1315140,524,479,0.9
0,265976,0,97,2,0,1399854,310,2,0
0,265977,5,115,1,1,524103,1089,200,0.2
0,266016,2,146,0,0,1385992,343,53,0.2
0,266018,17,1021,14,7,312685,1275,2410,1.9
0,266026,5,135,0,1,11426,1596,4,0
0,266027,2,110,0,2,1394215,322,257,0.8
0,266033,0,121,0,0,711756,975,466,0.5
0,266034,42,2276,26,8,711756,975,466,0.5
0,266037,2,144,1,1,1398875,312,30,0.1
0,266051,31,826,28,10,1248106,616,360,0.6
0,266061,22,535,27,1,1179851,682,677,1
0,266071,30,1130,21,4,796189,901,275,0.3
0,266088,35,1643,19,3,377771,1226,3467,2.8
0,266099,6,357,5,0,1384003,348,398,1.2
0,266107,6,183,0,5,635648,1022,59,0.1
0,266109,20,648,15,1,1384003,348,398,1.2
0,266122,15,480,4,9,711756,975,466,0.5
0,266124,7,188,1,5,711756,975,466,0.5
0,266156,10,272,2,1,1146939,699,1003,1.4
0,266163,14,562,7,1,1036287,754,121,0.2
0,266187,12,258,2,14,1245232,619,248,0.4
0,266194,11,145,3,1,703400,980,455,0.5
0,266217,6,104,0,6,37750,1562,80,0.1
0,266227,8,205,10,1,1034036,755,1774,2.4
0,266262,0,91,0,0,1202930,669,150,0.2
0,266263,7,322,0,8,1202930,669,150,0.2
0,266264,21,558,11,9,913431,819,196,0.2
0,266270,2,147,2,3,1397257,315,24,0.1
0,266273,35,677,17,3,1399157,311,33,0.1
0,266274,12,737,10,6,1282239,566,1247,2.2
0,266280,0,50,1,0,460970,1176,981,0.8
0,266281,6,352,1,2,1300683,540,99,0.2
0,266286,1,191,1,2,623816,1029,690,0.7
1,266288,43,1703,55,10,623816,1029,690,0.7
0,266295,3,89,0,0,1097373,725,69,0.1
0,266312,3,130,1,1,1247310,616,98,0.2
0,266335,2,135,1,0,1263082,597,20,0
0,266355,15,386,9,5,1305835,534,198,0.4
0,266374,0,65,0,0,1399157,311,33,0.1
0,266375,2,158,1,0,1360099,409,172,0.4
0,266377,1,128,2,0,1399157,311,33,0.1
0,266393,1,139,3,1,697532,984,674,0.7
0,266406,75,5841,201,44,1347151,442,496,1.1
0,266413,4,88,3,0,839729,877,77,0.1
0,266414,4,91,3,1,1394378,322,3,0
0,266420,1,98,0,0,193671,1348,1,0
0,266427,2,166,0,0,1400892,308,90,0.3
0,266442,0,80,1,1,913431,819,196,0.2
0,266443,7,385,1,5,807912,890,29,0
0,266458,1,53,2,0,119036,1383,26,0
0,266477,7,167,4,6,1252333,611,119,0.2
0,266479,9,161,6,0,1252333,611,119,0.2
0,266482,4,141,5,2,1252333,611,119,0.2
0,266485,0,127,1,0,1399157,311,33,0.1
0,266493,2,80,0,0,1390604,331,7,0
0,266503,10,365,1,6,110798,1386,710,0.5
0,266526,1,271,0,0,1396220,317,7,0
0,266527,19,787,9,1,1384003,348,398,1.2
0,266538,6,306,2,3,769357,920,11,0
0,266555,7,214,4,0,1399022,312,11,0
0,266577,18,368,3,0,1361306,406,261,0.6
0,266593,3,562,3,1,1366331,393,149,0.4
0,266599,4,218,2,0,1309651,529,55,0.1
0,266604,6,141,0,2,1248106,616,360,0.6
0,266616,13,704,11,10,1197714,672,3784,5.7
0,266655,2,234,3,7,1375682,369,1081,3
0,266656,5,210,2,2,385923,1219,450,0.4
0,266659,41,834,14,10,159168,1366,982,0.7
0,266678,12,458,2,1,299960,1285,21,0
0,266697,4,135,0,3,1264150,595,531,0.9
0,266699,6,191,1,6,1394632,321,915,2.9
0,266703,2,152,0,2,811443,887,1400,1.6
0,266708,16,359,2,6,1394632,321,915,2.9
0,266709,5,209,2,1,1397603,315,107,0.3
0,266720,26,275,9,4,515279,1093,1004,0.9
0,266722,5,129,0,1,471250,1169,119,0.1
1,266737,27,1300,77,2,1351755,430,909,2.1
0,266740,0,70,0,0,884801,847,177,0.2
0,266741,6,482,1,3,884801,847,177,0.2
0,266746,12,256,2,7,159689,1366,326,0.2
0,266752,4,377,5,0,81250,1534,781,0.5
0,266758,19,331,2,7,912048,820,325,0.4
0,266762,16,379,2,2,912048,820,325,0.4
0,266777,6,112,1,1,918089,815,627,0.8
0,266782,6,123,1,6,410399,1206,537,0.4
0,266784,2,131,1,1,671182,999,151,0.2
0,266792,32,704,2,25,1328718,488,88,0.2
0,266795,1,106,0,0,845514,874,462,0.5
0,266797,18,337,5,6,1146939,699,1003,1.4
0,266800,2,109,1,2,1336020,469,149,0.3
0,266801,20,2279,37,8,477561,1161,966,0.8
0,266803,3,129,0,1,992971,773,328,0.4
0,266809,16,2532,41,4,1400634,308,83,0.3
0,266813,2,151,0,0,1079814,734,8,0
0,266824,43,997,55,12,855337,870,1122,1.3
0,266854,1,154,0,1,3599,1617,482,0.3
0,266863,3,88,3,2,584855,1053,1365,1.3
0,266864,6,140,4,1,584855,1053,1365,1.3
0,266875,1,140,0,1,1390766,331,291,0.9
0,266879,55,2104,44,34,410399,1206,537,0.4
0,266915,4,48,1,1,1319657,513,8,0
0,266932,65,4920,136,40,275283,1304,1353,1
0,266971,34,1342,28,9,1146939,699,1003,1.4
0,266982,3,107,2,2,1276439,573,198,0.3
0,267000,3,82,0,0,815104,886,133,0.2
0,267040,14,332,0,8,982292,779,1,0
0,267045,0,77,1,0,1400892,308,90,0.3
0,267060,3,148,1,2,992971,773,328,0.4
0,267062,3,110,1,1,992971,773,328,0.4
0,267063,4,340,3,1,758642,933,7,0
0,267075,0,43,0,0,1387712,338,97,0.3
0,267080,3,65,0,0,512784,1094,7,0
0,267096,29,461,9,10,1146939,699,1003,1.4
0,267116,1,157,1,0,749248,944,279,0.3
0,267139,1,83,2,1,663121,1005,104,0.1
0,267150,25,668,14,13,390741,1216,2225,1.8
0,267192,8,165,3,6,1375682,369,1081,3
0,267199,6,265,1,3,993812,773,206,0.3
0,267211,12,332,7,2,992971,773,328,0.4
0,267251,9,257,2,4,1146939,699,1003,1.4
0,267278,7,197,2,2,220490,1333,2,0
0,267296,3,105,0,0,1389168,335,32,0.1
0,267300,29,489,12,11,1375682,369,1081,3
0,267302,33,1509,40,6,1236281,629,131,0.2
0,267306,18,1265,8,12,1321545,508,244,0.5
0,267311,7,338,1,1,753704,939,41,0
0,267317,19,876,33,0,683308,992,21,0
0,267339,33,1622,27,10,1384003,348,398,1.2
0,267348,13,488,8,0,623816,1029,690,0.7
0,267361,8,223,0,0,7930,1606,2,0
0,267370,18,373,8,4,1334244,474,586,1.2
0,267374,5,129,0,0,1389395,334,33,0.1
0,267386,6,276,4,8,1002330,769,6,0
0,267392,2,168,1,2,316372,1273,439,0.3
0,267412,6,176,1,8,1384452,347,47,0.1
0,267428,6,377,2,4,887783,844,725,0.9
0,267432,11,536,8,5,845514,874,462,0.5
0,267435,11,668,11,1,31561,1566,517,0.3
0,267453,20,649,8,10,385923,1219,450,0.4
0,267487,3,146,0,1,907071,824,688,0.8
