Recommended,SuggID,Responses,Views,VoteUp,VoteDown,AuthID,AuthTenure,AuthPosts,AuthPost/Day,AuthScore,Up/Down,Up/Views,Down/Views,UpViewsRank
0,277755,17,502,9,3,1336772,467,1225,2.6,0.152300573,3,0.017928287,0.005976096,0
0,255713,4,78,5,0,1336772,467,1225,2.6,0.152300573,0,0.064102564,0,0
0,272930,15,286,4,12,1336772,467,1225,2.6,0.152300573,0.333333333,0.013986014,0.041958042,0
0,248208,5,116,3,2,1336772,467,1225,2.6,0.152300573,1.5,0.025862069,0.017241379,0
0,271486,6,104,2,3,1336772,467,1225,2.6,0.152300573,0.666666667,0.019230769,0.028846154,0
0,242167,9,268,2,5,1336772,467,1225,2.6,0.152300573,0.4,0.007462687,0.018656716,0
0,272921,7,175,2,0,1336772,467,1225,2.6,0.152300573,0,0.011428571,0,0
0,272462,4,192,2,0,1336772,467,1225,2.6,0.152300573,0,0.010416667,0,0
0,278582,15,343,1,9,1336772,467,1225,2.6,0.152300573,0.111111111,0.002915452,0.026239067,0
0,241366,8,224,0,3,1336772,467,1225,2.6,0.152300573,0,0,0.013392857,0
0,241845,7,133,0,1,1336772,467,1225,2.6,0.152300573,0,0,0.007518797,0
0,241981,4,94,0,0,1336772,467,1225,2.6,0.152300573,0,0,0,0
0,242156,2,89,0,0,1336772,467,1225,2.6,0.152300573,0,0,0,0
0,244087,5,203,0,5,1336772,467,1225,2.6,0.152300573,0,0,0.024630542,0
0,244440,12,177,0,11,1336772,467,1225,2.6,0.152300573,0,0,0.062146893,0
0,244872,2,128,0,0,1336772,467,1225,2.6,0.152300573,0,0,0,0
0,259515,11,280,0,11,1336772,467,1225,2.6,0.152300573,0,0,0.039285714,0
0,272431,8,127,0,7,1336772,467,1225,2.6,0.152300573,0,0,0.05511811,0
0,272924,1,74,0,1,1336772,467,1225,2.6,0.152300573,0,0,0.013513514,0
0,272925,0,30,0,0,1336772,467,1225,2.6,0.152300573,0,0,0,0
0,273335,6,152,0,5,1336772,467,1225,2.6,0.152300573,0,0,0.032894737,0
0,277598,4,179,0,1,1336772,467,1225,2.6,0.152300573,0,0,0.005586592,0
0,280047,4,122,0,5,1336772,467,1225,2.6,0.152300573,0,0,0.040983607,0
0,179595,10,147,2,10,957788,790,6,0,0.152159636,0.2,0.013605442,0.068027211,0
0,146846,1,27,0,0,778587,914,75,0.1,0.152110408,0,0,0,0
0,152268,5,99,0,0,774218,917,27,0,0.152037657,0,0,0,0
0,198491,2,105,0,0,774218,917,27,0,0.152037657,0,0,0,0
0,293128,5,300,0,0,769319,920,5,0,0.152029691,0,0,0,0
0,237652,2,102,1,0,1119539,713,633,0.9,0.151998799,0,0.009803922,0,0
0,220872,8,139,4,1,1231456,634,37,0.1,0.151946381,4,0.028776978,0.007194245,0
0,220723,9,228,3,1,1231456,634,37,0.1,0.151946381,3,0.013157895,0.004385965,0
0,171778,13,168,1,8,806933,891,7,0,0.151907736,0.125,0.005952381,0.047619048,0
0,171868,4,60,0,0,806933,891,7,0,0.151907736,0,0,0,0
0,214220,4,79,3,1,1228274,638,376,0.6,0.151903237,3,0.037974684,0.012658228,0
0,214197,1,31,0,0,1228274,638,376,0.6,0.151903237,0,0,0,0
0,255073,10,136,3,4,1173882,685,296,0.4,0.151881218,0.75,0.022058824,0.029411765,0
0,203278,6,63,2,1,1173882,685,296,0.4,0.151881218,2,0.031746032,0.015873016,0
0,248818,7,115,2,1,1173882,685,296,0.4,0.151881218,2,0.017391304,0.008695652,0
0,209660,1,86,2,2,1173882,685,296,0.4,0.151881218,1,0.023255814,0.023255814,0
0,201251,2,58,1,1,1173882,685,296,0.4,0.151881218,1,0.017241379,0.017241379,0
0,198168,5,70,1,0,1173882,685,296,0.4,0.151881218,0,0.014285714,0,0
0,206308,7,143,1,0,1173882,685,296,0.4,0.151881218,0,0.006993007,0,0
0,198924,3,102,0,2,1173882,685,296,0.4,0.151881218,0,0,0.019607843,0
0,248802,0,26,0,0,1173882,685,296,0.4,0.151881218,0,0,0,0
0,188500,4,56,0,0,768456,922,8,0,0.151869094,0,0,0,0
0,228334,3,92,0,0,767742,922,5,0,0.151807175,0,0,0,0
0,253601,6,244,1,7,811549,887,1,0,0.151766826,0.142857143,0.004098361,0.028688525,0
0,281376,7,377,3,8,910588,821,82,0.1,0.151727433,0.375,0.00795756,0.021220159,0
0,259427,8,291,4,1,993812,773,206,0.3,0.151705185,4,0.013745704,0.003436426,0
0,250665,3,210,4,2,993812,773,206,0.3,0.151705185,2,0.019047619,0.00952381,0
0,263516,4,295,3,3,993812,773,206,0.3,0.151705185,1,0.010169492,0.010169492,0
0,262164,4,166,1,1,993812,773,206,0.3,0.151705185,1,0.006024096,0.006024096,0
0,267199,6,265,1,3,993812,773,206,0.3,0.151705185,0.333333333,0.003773585,0.011320755,0
0,256529,4,250,0,3,993812,773,206,0.3,0.151705185,0,0,0.012,0
0,256870,6,117,0,1,993812,773,206,0.3,0.151705185,0,0,0.008547009,0
0,258418,0,35,0,0,993812,773,206,0.3,0.151705185,0,0,0,0
0,222830,10,204,5,3,980437,779,104,0.1,0.151576915,1.666666667,0.024509804,0.014705882,0
0,279098,1,97,2,0,980437,779,104,0.1,0.151576915,0,0.020618557,0,0
0,277288,3,236,1,0,980437,779,104,0.1,0.151576915,0,0.004237288,0,0
0,221956,0,46,0,0,980437,779,104,0.1,0.151576915,0,0,0,0
0,221960,2,75,0,1,980437,779,104,0.1,0.151576915,0,0,0.013333333,0
0,248695,26,674,19,4,1130695,708,54,0.1,0.151452275,4.75,0.028189911,0.005934718,0
0,247380,15,260,8,0,1130695,708,54,0.1,0.151452275,0,0.030769231,0,0
0,195584,8,329,3,0,1130695,708,54,0.1,0.151452275,0,0.009118541,0,0
0,248082,7,157,2,0,1130695,708,54,0.1,0.151452275,0,0.012738854,0,0
0,259256,5,176,1,1,1130695,708,54,0.1,0.151452275,1,0.005681818,0.005681818,0
0,195563,5,34,0,0,1130695,708,54,0.1,0.151452275,0,0,0,0
0,195570,3,35,0,0,1130695,708,54,0.1,0.151452275,0,0,0,0
0,287164,35,890,16,0,918988,814,87,0.1,0.151438998,0,0.017977528,0,0
0,172946,2,35,0,0,918988,814,87,0.1,0.151438998,0,0,0,0
0,176961,2,54,0,0,918988,814,87,0.1,0.151438998,0,0,0,0
0,287157,3,55,0,0,918988,814,87,0.1,0.151438998,0,0,0,0
0,252418,2,72,0,0,768851,921,1,0,0.151437086,0,0,0,0
0,234688,6,581,1,2,862366,866,16,0,0.151392502,0.5,0.00172117,0.003442341,0
0,250290,6,241,1,3,862366,866,16,0,0.151392502,0.333333333,0.004149378,0.012448133,0
0,231591,10,613,1,4,862366,866,16,0,0.151392502,0.25,0.001631321,0.006525285,0
0,151443,2,561,0,1,776135,915,13,0,0.151392195,0,0,0.001782531,0
0,233151,3,68,0,0,774526,917,20,0,0.15133641,0,0,0,0
0,265505,0,84,1,0,898713,834,124,0.1,0.151241006,0,0.011904762,0,0
0,265485,0,87,0,0,898713,834,124,0.1,0.151241006,0,0,0,0
0,234429,5,216,2,0,924171,809,2,0,0.151183061,0,0.009259259,0,0
0,218776,23,443,6,3,1017975,761,67,0.1,0.150808556,2,0.013544018,0.006772009,0
0,219112,15,376,4,4,1017975,761,67,0.1,0.150808556,1,0.010638298,0.010638298,0
0,220846,7,206,2,1,1017975,761,67,0.1,0.150808556,2,0.009708738,0.004854369,0
0,219855,11,313,2,3,1017975,761,67,0.1,0.150808556,0.666666667,0.006389776,0.009584665,0
0,220866,6,232,2,0,1017975,761,67,0.1,0.150808556,0,0.00862069,0,0
0,219122,4,75,0,5,1017975,761,67,0.1,0.150808556,0,0,0.066666667,0
0,210004,1,16,0,0,772805,918,1,0,0.150770008,0,0,0,0
0,146591,2,44,0,0,773829,917,1,0,0.150721956,0,0,0,0
0,209058,18,599,9,14,1016842,761,149,0.2,0.150613265,0.642857143,0.015025042,0.023372287,0
0,210043,10,307,4,14,1016842,761,149,0.2,0.150613265,0.285714286,0.013029316,0.045602606,0
0,225722,5,180,3,5,1016842,761,149,0.2,0.150613265,0.6,0.016666667,0.027777778,0
0,197263,2,85,2,0,1016842,761,149,0.2,0.150613265,0,0.023529412,0,0
0,240651,6,142,1,5,1016842,761,149,0.2,0.150613265,0.2,0.007042254,0.035211268,0
0,184479,6,114,1,7,1016842,761,149,0.2,0.150613265,0.142857143,0.00877193,0.061403509,0
0,188110,17,202,1,10,1016842,761,149,0.2,0.150613265,0.1,0.004950495,0.04950495,0
0,184893,6,102,0,8,1016842,761,149,0.2,0.150613265,0,0,0.078431373,0
0,184981,4,45,0,5,1016842,761,149,0.2,0.150613265,0,0,0.111111111,0
0,186327,10,118,0,11,1016842,761,149,0.2,0.150613265,0,0,0.093220339,0
0,187254,8,118,0,8,1016842,761,149,0.2,0.150613265,0,0,0.06779661,0
0,193029,11,173,0,2,1016842,761,149,0.2,0.150613265,0,0,0.011560694,0
0,202204,9,62,0,1,1016842,761,149,0.2,0.150613265,0,0,0.016129032,0
0,230175,21,657,14,6,1220290,656,30,0,0.150539573,2.333333333,0.02130898,0.00913242,0
0,225786,35,1288,10,23,1220290,656,30,0,0.150539573,0.434782609,0.007763975,0.017857143,0
0,226940,22,710,9,8,1220290,656,30,0,0.150539573,1.125,0.012676056,0.011267606,0
0,259365,2,186,3,1,1220290,656,30,0,0.150539573,3,0.016129032,0.005376344,0
0,156114,7,360,1,4,826730,882,7,0,0.150533471,0.25,0.002777778,0.011111111,0
0,182837,39,560,6,1,1016900,761,107,0.1,0.150410335,6,0.010714286,0.001785714,0
0,191342,19,172,2,8,1016900,761,107,0.1,0.150410335,0.25,0.011627907,0.046511628,0
0,183879,2,18,0,0,1016900,761,107,0.1,0.150410335,0,0,0,0
0,208798,31,1127,17,4,1052758,747,19,0,0.150395214,4.25,0.015084295,0.003549246,0
0,187637,2,56,0,0,1052758,747,19,0,0.150395214,0,0,0,0
0,235612,2,133,2,1,1065774,741,20,0,0.150390576,2,0.015037594,0.007518797,0
0,227783,2,72,1,3,1065774,741,20,0,0.150390576,0.333333333,0.013888889,0.041666667,0
0,278337,8,568,9,2,1043079,751,117,0.2,0.150373091,4.5,0.01584507,0.003521127,0
0,274122,9,200,4,2,1043079,751,117,0.2,0.150373091,2,0.02,0.01,0
0,191918,2,78,0,0,1043079,751,117,0.2,0.150373091,0,0,0,0
0,270178,4,149,0,1,1043079,751,117,0.2,0.150373091,0,0,0.006711409,0
0,210153,12,431,5,0,1109180,719,248,0.3,0.150261649,0,0.011600928,0,0
0,204030,4,96,1,1,959554,789,2,0,0.150249715,1,0.010416667,0.010416667,0
0,219364,17,209,14,0,1259137,602,142,0.2,0.150248474,0,0.066985646,0,0
0,218844,3,210,1,0,1259137,602,142,0.2,0.150248474,0,0.004761905,0,0
0,219361,3,36,0,0,1259137,602,142,0.2,0.150248474,0,0,0,0
0,228855,30,503,12,11,1259599,602,10,0,0.150236939,1.090909091,0.023856859,0.021868787,0
0,149525,1,28,0,0,781906,911,24,0,0.150150292,0,0,0,0
0,162782,3,59,0,2,781906,911,24,0,0.150150292,0,0,0.033898305,0
0,172988,2,178,0,0,827100,882,184,0.2,0.150140121,0,0,0,0
0,190634,9,143,6,1,1100813,723,27,0,0.150102496,6,0.041958042,0.006993007,0
0,197398,20,466,6,2,1100813,723,27,0,0.150102496,3,0.012875536,0.004291845,0
0,199313,2,42,1,1,1100813,723,27,0,0.150102496,1,0.023809524,0.023809524,0
0,197395,1,16,0,0,1100813,723,27,0,0.150102496,0,0,0,0
0,197397,1,20,0,0,1100813,723,27,0,0.150102496,0,0,0,0
0,198896,1,49,0,0,1100813,723,27,0,0.150102496,0,0,0,0
0,203473,2,57,1,0,1103135,722,2,0,0.149959173,0,0.01754386,0,0
0,186682,3,48,0,2,807007,891,156,0.2,0.149844441,0,0,0.041666667,0
0,162953,12,150,1,8,881677,849,4,0,0.149768612,0.125,0.006666667,0.053333333,0
0,279699,1,98,0,0,806043,892,99,0.1,0.149712611,0,0,0,0
0,279731,3,120,0,0,806043,892,99,0.1,0.149712611,0,0,0,0
0,253969,7,134,6,2,1372208,377,2,0,0.149670431,3,0.044776119,0.014925373,0
0,190795,4,49,0,0,815104,886,133,0.2,0.14962455,0,0,0,0
0,267000,3,82,0,0,815104,886,133,0.2,0.14962455,0,0,0,0
0,161658,7,190,0,1,787870,907,14,0,0.149615127,0,0,0.005263158,0
0,225503,13,276,3,2,1030054,756,33,0,0.149444611,1.5,0.010869565,0.007246377,0
0,248327,0,862,21,25,1266770,590,15,0,0.149302856,0.84,0.024361949,0.02900232,0
0,293400,4,250,1,1,846240,874,3,0,0.149174576,1,0.004,0.004,0
0,293399,1,128,0,0,846240,874,3,0,0.149174576,0,0,0,0
0,235355,1,95,1,1,974841,782,1,0,0.149090037,1,0.010526316,0.010526316,0
0,237236,9,192,11,0,1281645,566,126,0.2,0.14906177,0,0.057291667,0,0
0,240969,14,254,10,7,1281645,566,126,0.2,0.14906177,1.428571429,0.039370079,0.027559055,0
0,231748,11,599,8,10,1281645,566,126,0.2,0.14906177,0.8,0.013355593,0.016694491,0
0,228686,12,318,7,10,1281645,566,126,0.2,0.14906177,0.7,0.022012579,0.031446541,0
0,220995,13,296,6,4,1281645,566,126,0.2,0.14906177,1.5,0.02027027,0.013513514,0
0,223583,28,1594,4,3,1281645,566,126,0.2,0.14906177,1.333333333,0.00250941,0.001882058,0
0,233830,5,1217,4,7,1281645,566,126,0.2,0.14906177,0.571428571,0.003286771,0.005751849,0
0,228566,18,446,3,9,1281645,566,126,0.2,0.14906177,0.333333333,0.006726457,0.020179372,0
0,231750,4,74,3,0,1281645,566,126,0.2,0.14906177,0,0.040540541,0,0
0,220688,5,132,2,2,1281645,566,126,0.2,0.14906177,1,0.015151515,0.015151515,0
0,220656,11,512,2,6,1281645,566,126,0.2,0.14906177,0.333333333,0.00390625,0.01171875,0
0,220221,13,296,2,7,1281645,566,126,0.2,0.14906177,0.285714286,0.006756757,0.023648649,0
0,223892,16,175,2,8,1281645,566,126,0.2,0.14906177,0.25,0.011428571,0.045714286,0
0,230428,16,201,2,9,1281645,566,126,0.2,0.14906177,0.222222222,0.009950249,0.044776119,0
0,228733,12,279,1,4,1281645,566,126,0.2,0.14906177,0.25,0.003584229,0.014336918,0
0,224740,8,120,1,7,1281645,566,126,0.2,0.14906177,0.142857143,0.008333333,0.058333333,0
0,219696,16,364,1,12,1281645,566,126,0.2,0.14906177,0.083333333,0.002747253,0.032967033,0
0,228738,6,170,1,0,1281645,566,126,0.2,0.14906177,0,0.005882353,0,0
0,221362,5,569,0,3,1281645,566,126,0.2,0.14906177,0,0,0.005272408,0
0,221388,2,58,0,0,1281645,566,126,0.2,0.14906177,0,0,0,0
0,221389,8,196,0,8,1281645,566,126,0.2,0.14906177,0,0,0.040816327,0
0,222123,9,190,0,9,1281645,566,126,0.2,0.14906177,0,0,0.047368421,0
0,222139,8,154,0,7,1281645,566,126,0.2,0.14906177,0,0,0.045454545,0
0,222564,4,99,0,2,1281645,566,126,0.2,0.14906177,0,0,0.02020202,0
0,149117,1,37,0,0,786971,907,1,0,0.149008824,0,0,0,0
0,276230,2,170,1,1,858085,868,11,0,0.148983413,1,0.005882353,0.005882353,0
0,270870,4,163,0,5,858085,868,11,0,0.148983413,0,0,0.030674847,0
0,277425,3,317,8,2,1286030,557,2,0,0.148951415,4,0.025236593,0.006309148,0
0,176912,13,522,6,3,892583,840,18,0,0.148911073,2,0.011494253,0.005747126,0
0,178075,9,363,0,3,892583,840,18,0,0.148911073,0,0,0.008264463,0
0,180149,0,40,0,0,892583,840,18,0,0.148911073,0,0,0,0
0,192946,10,201,0,1,892583,840,18,0,0.148911073,0,0,0.004975124,0
0,235606,1,64,0,0,847142,874,195,0.2,0.148824316,0,0,0,0
0,232421,4,95,0,0,878880,852,321,0.4,0.148811744,0,0,0,0
0,262776,3,190,0,0,794704,902,7,0,0.148783758,0,0,0,0
0,206502,17,391,7,9,1173858,685,8,0,0.148777298,0.777777778,0.017902813,0.023017903,0
0,164806,1,41,0,0,803745,894,50,0.1,0.148744553,0,0,0,0
0,164815,6,100,0,0,803745,894,50,0.1,0.148744553,0,0,0,0
0,274881,21,418,14,6,1262856,597,164,0.3,0.14874417,2.333333333,0.033492823,0.014354067,0
0,273857,7,141,3,0,1262856,597,164,0.3,0.14874417,0,0.021276596,0,0
0,273861,7,146,3,0,1262856,597,164,0.3,0.14874417,0,0.020547945,0,0
0,270549,5,192,2,2,1262856,597,164,0.3,0.14874417,1,0.010416667,0.010416667,0
0,278376,15,438,6,2,986606,777,17,0,0.148671659,3,0.01369863,0.00456621,0
0,285724,11,312,1,11,986606,777,17,0,0.148671659,0.090909091,0.003205128,0.03525641,0
0,148718,3,87,0,2,785981,908,3,0,0.148635129,0,0,0.022988506,0
0,252847,32,1365,28,3,1265947,591,182,0.3,0.148587376,9.333333333,0.020512821,0.002197802,0
0,225324,4,244,6,0,1265947,591,182,0.3,0.148587376,0,0.024590164,0,0
0,247341,15,600,4,8,1265947,591,182,0.3,0.148587376,0.5,0.006666667,0.013333333,0
0,230836,5,89,4,0,1265947,591,182,0.3,0.148587376,0,0.04494382,0,0
0,230942,6,138,4,0,1265947,591,182,0.3,0.148587376,0,0.028985507,0,0
0,217459,3,57,2,0,1265947,591,182,0.3,0.148587376,0,0.035087719,0,0
0,225488,10,188,1,6,1265947,591,182,0.3,0.148587376,0.166666667,0.005319149,0.031914894,0
0,216755,4,148,1,0,1265947,591,182,0.3,0.148587376,0,0.006756757,0,0
0,225999,5,115,0,0,1265947,591,182,0.3,0.148587376,0,0,0,0
0,240131,3,244,0,0,1265947,591,182,0.3,0.148587376,0,0,0,0
0,193782,1,66,0,0,792593,904,1,0,0.148577285,0,0,0,0
0,149809,0,47,0,0,793859,903,3,0,0.148565042,0,0,0,0
0,149811,1,66,0,0,793859,903,3,0,0.148565042,0,0,0,0
0,196311,3,66,1,1,918087,815,6,0,0.148544638,1,0.015151515,0.015151515,0
0,201772,8,207,0,4,918087,815,6,0,0.148544638,0,0,0.019323671,0
0,154756,1,23,0,0,796174,901,10,0,0.148410585,0,0,0,0
0,154760,4,60,0,3,796174,901,10,0,0.148410585,0,0,0.05,0
0,155025,2,53,0,0,796174,901,10,0,0.148410585,0,0,0,0
0,281105,16,397,3,12,907632,824,5,0,0.148176971,0.25,0.007556675,0.0302267,0
0,205376,3,34,0,0,802448,895,36,0,0.148081496,0,0,0,0
0,203305,8,151,2,6,1209749,666,18,0,0.148025296,0.333333333,0.013245033,0.039735099,0
0,201920,3,34,1,0,1209749,666,18,0,0.148025296,0,0.029411765,0,0
0,151814,1,127,0,0,798392,899,2,0,0.147911279,0,0,0,0
0,180176,5,436,4,0,987861,776,8,0,0.147826928,0,0.009174312,0,0
0,187597,4,59,0,0,804030,894,10,0,0.147663738,0,0,0,0
0,188255,1,17,0,0,804030,894,10,0,0.147663738,0,0,0,0
0,188259,3,31,0,0,804030,894,10,0,0.147663738,0,0,0,0
0,253405,5,351,2,2,1091859,728,594,0.8,0.147627408,1,0.005698006,0.005698006,0
0,260102,1,67,2,0,1091859,728,594,0.8,0.147627408,0,0.029850746,0,0
0,255692,8,168,1,4,1091859,728,594,0.8,0.147627408,0.25,0.005952381,0.023809524,0
0,232050,2,101,0,0,1091859,728,594,0.8,0.147627408,0,0,0,0
0,250871,2,128,0,1,1091859,728,594,0.8,0.147627408,0,0,0.0078125,0
0,252410,8,122,0,4,1091859,728,594,0.8,0.147627408,0,0,0.032786885,0
0,253315,1,115,0,1,1091859,728,594,0.8,0.147627408,0,0,0.008695652,0
0,257871,1,72,0,2,1091859,728,594,0.8,0.147627408,0,0,0.027777778,0
0,260041,5,139,0,4,1091859,728,594,0.8,0.147627408,0,0,0.028776978,0
0,263005,4,232,0,0,1091859,728,594,0.8,0.147627408,0,0,0,0
0,278574,4,218,0,2,1091859,728,594,0.8,0.147627408,0,0,0.009174312,0
0,200432,4,49,1,0,1195142,674,18,0,0.147568589,0,0.020408163,0,0
0,258185,26,864,10,2,1185705,679,161,0.2,0.147516578,5,0.011574074,0.002314815,0
0,258743,15,407,8,4,1185705,679,161,0.2,0.147516578,2,0.01965602,0.00982801,0
0,206508,5,154,2,2,1185705,679,161,0.2,0.147516578,1,0.012987013,0.012987013,0
0,199474,8,117,2,4,1185705,679,161,0.2,0.147516578,0.5,0.017094017,0.034188034,0
0,258218,14,338,2,10,1185705,679,161,0.2,0.147516578,0.2,0.00591716,0.029585799,0
0,208793,7,96,1,0,1185705,679,161,0.2,0.147516578,0,0.010416667,0,0
0,210275,3,49,0,0,1185705,679,161,0.2,0.147516578,0,0,0,0
0,157272,1,37,0,0,801139,897,1,0,0.14736773,0,0,0,0
0,229442,5,146,3,4,1218756,658,38,0.1,0.147331289,0.75,0.020547945,0.02739726,0
0,153165,3,75,0,0,803407,894,10,0,0.14730984,0,0,0,0
0,190445,1,50,0,0,844203,875,128,0.1,0.147172007,0,0,0,0
0,278831,4,147,0,4,921152,812,561,0.7,0.147136443,0,0,0.027210884,0
0,235364,48,1924,48,18,1316072,521,319,0.6,0.14713512,2.666666667,0.024948025,0.009355509,0
0,261270,37,1535,30,4,1316072,521,319,0.6,0.14713512,7.5,0.019543974,0.002605863,0
0,236379,17,577,12,3,1316072,521,319,0.6,0.14713512,4,0.020797227,0.005199307,0
0,236104,7,416,6,4,1316072,521,319,0.6,0.14713512,1.5,0.014423077,0.009615385,0
0,229340,17,501,4,8,1316072,521,319,0.6,0.14713512,0.5,0.007984032,0.015968064,0
0,233934,9,271,3,6,1316072,521,319,0.6,0.14713512,0.5,0.011070111,0.022140221,0
0,229455,9,264,2,1,1316072,521,319,0.6,0.14713512,2,0.007575758,0.003787879,0
0,229589,6,264,2,3,1316072,521,319,0.6,0.14713512,0.666666667,0.007575758,0.011363636,0
0,229411,7,315,2,3,1316072,521,319,0.6,0.14713512,0.666666667,0.006349206,0.00952381,0
0,229958,8,190,2,7,1316072,521,319,0.6,0.14713512,0.285714286,0.010526316,0.036842105,0
0,237316,5,78,1,1,1316072,521,319,0.6,0.14713512,1,0.012820513,0.012820513,0
0,229208,4,89,1,1,1316072,521,319,0.6,0.14713512,1,0.011235955,0.011235955,0
0,229822,4,126,1,2,1316072,521,319,0.6,0.14713512,0.5,0.007936508,0.015873016,0
0,229622,4,213,1,2,1316072,521,319,0.6,0.14713512,0.5,0.004694836,0.009389671,0
0,229614,4,236,1,2,1316072,521,319,0.6,0.14713512,0.5,0.004237288,0.008474576,0
0,233011,13,244,1,2,1316072,521,319,0.6,0.14713512,0.5,0.004098361,0.008196721,0
0,233177,8,215,1,5,1316072,521,319,0.6,0.14713512,0.2,0.004651163,0.023255814,0
0,232081,8,189,1,7,1316072,521,319,0.6,0.14713512,0.142857143,0.005291005,0.037037037,0
0,232076,7,216,1,7,1316072,521,319,0.6,0.14713512,0.142857143,0.00462963,0.032407407,0
0,261238,4,134,1,8,1316072,521,319,0.6,0.14713512,0.125,0.007462687,0.059701493,0
0,233550,15,143,1,8,1316072,521,319,0.6,0.14713512,0.125,0.006993007,0.055944056,0
0,232877,10,180,1,10,1316072,521,319,0.6,0.14713512,0.1,0.005555556,0.055555556,0
0,232645,4,127,1,0,1316072,521,319,0.6,0.14713512,0,0.007874016,0,0
0,238869,3,180,1,0,1316072,521,319,0.6,0.14713512,0,0.005555556,0,0
0,229176,5,161,0,1,1316072,521,319,0.6,0.14713512,0,0,0.00621118,0
0,229375,14,255,0,10,1316072,521,319,0.6,0.14713512,0,0,0.039215686,0
0,238366,3,96,0,0,1316072,521,319,0.6,0.14713512,0,0,0,0
0,266741,6,482,1,3,884801,847,177,0.2,0.147116854,0.333333333,0.002074689,0.006224066,0
0,266740,0,70,0,0,884801,847,177,0.2,0.147116854,0,0,0,0
0,219439,14,137,7,1,1124926,710,68,0.1,0.146812415,7,0.051094891,0.00729927,0
0,193398,1,48,0,0,1124926,710,68,0.1,0.146812415,0,0,0,0
0,283902,1,66,0,0,1124926,710,68,0.1,0.146812415,0,0,0,0
0,283903,3,101,0,0,1124926,710,68,0.1,0.146812415,0,0,0,0
0,192096,1,47,0,0,819647,884,47,0.1,0.14676883,0,0,0,0
0,192097,2,82,0,0,819647,884,47,0.1,0.14676883,0,0,0,0
0,189525,8,75,4,2,1084610,732,33,0,0.14665239,2,0.053333333,0.026666667,0
0,188671,2,25,0,0,1084610,732,33,0,0.14665239,0,0,0,0
0,189306,1,15,0,0,1084610,732,33,0,0.14665239,0,0,0,0
0,190134,2,21,0,0,1084610,732,33,0,0.14665239,0,0,0,0
0,171411,18,254,2,10,919927,813,3,0,0.146608567,0.2,0.007874016,0.039370079,0
0,171542,10,124,2,4,920475,813,103,0.1,0.146521642,0.5,0.016129032,0.032258065,0
0,171785,6,110,1,2,920475,813,103,0.1,0.146521642,0.5,0.009090909,0.018181818,0
0,173924,6,93,0,0,920475,813,103,0.1,0.146521642,0,0,0,0
0,174304,0,16,0,0,920475,813,103,0.1,0.146521642,0,0,0,0
0,174305,0,54,0,0,920475,813,103,0.1,0.146521642,0,0,0,0
0,174784,10,211,0,5,920475,813,103,0.1,0.146521642,0,0,0.023696682,0
0,200303,26,391,6,4,1188631,677,19,0,0.146414248,1.5,0.015345269,0.010230179,0
0,298676,8,550,9,0,1243933,620,331,0.5,0.146372526,0,0.016363636,0,0
0,251870,18,270,8,6,1243933,620,331,0.5,0.146372526,1.333333333,0.02962963,0.022222222,0
0,233320,31,503,7,3,1243933,620,331,0.5,0.146372526,2.333333333,0.013916501,0.005964215,0
0,243299,13,316,5,3,1243933,620,331,0.5,0.146372526,1.666666667,0.015822785,0.009493671,0
0,249824,17,604,5,5,1243933,620,331,0.5,0.146372526,1,0.008278146,0.008278146,0
0,229382,28,591,4,2,1243933,620,331,0.5,0.146372526,2,0.00676819,0.003384095,0
0,237844,10,240,4,0,1243933,620,331,0.5,0.146372526,0,0.016666667,0,0
0,241058,2,124,1,0,1243933,620,331,0.5,0.146372526,0,0.008064516,0,0
0,234795,2,106,0,1,1243933,620,331,0.5,0.146372526,0,0,0.009433962,0
0,239397,1,88,0,0,1243933,620,331,0.5,0.146372526,0,0,0,0
0,239398,10,185,0,2,1243933,620,331,0.5,0.146372526,0,0,0.010810811,0
0,258775,2,45,0,0,1243933,620,331,0.5,0.146372526,0,0,0,0
0,186870,2,79,0,0,866403,864,161,0.2,0.146365157,0,0,0,0
0,213372,4,77,0,2,804668,893,6,0,0.146289908,0,0,0.025974026,0
0,237385,9,251,1,3,891329,841,5,0,0.146287156,0.333333333,0.003984064,0.011952191,0
0,182256,6,180,2,4,1011086,764,1,0,0.14626542,0.5,0.011111111,0.022222222,0
0,155638,2,50,0,0,808728,889,1,0,0.146139469,0,0,0,0
0,284946,10,268,0,2,817787,885,21,0,0.14612168,0,0,0.007462687,0
0,299468,0,83,1,0,1027153,757,1,0,0.146095745,0,0.012048193,0,0
0,260967,6,520,6,3,1118790,714,9,0,0.146078754,2,0.011538462,0.005769231,0
0,194046,2,68,1,0,1091704,728,3,0,0.146077222,0,0.014705882,0,0
0,234395,6,114,1,3,883664,848,11,0,0.146028369,0.333333333,0.00877193,0.026315789,0
0,197065,6,80,0,0,883664,848,11,0,0.146028369,0,0,0,0
0,234584,2,110,0,0,883664,848,11,0,0.146028369,0,0,0,0
0,205646,3,43,0,3,802745,895,1,0,0.145950785,0,0,0.069767442,0
0,155784,1,40,0,0,828350,881,5,0,0.145927315,0,0,0,0
0,155953,11,122,0,1,828350,881,5,0,0.145927315,0,0,0.008196721,0
0,171150,4,108,0,1,828350,881,5,0,0.145927315,0,0,0.009259259,0
